[2025-04-04 20:44:07] ID: 1, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.238, Ports: [1 753 367], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 154, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.128, Ports: [91 559 351 467], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 155, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.27, Ports: [284], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 156, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.139, Ports: [51 588 26], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:07] ID: 157, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.31, Ports: [4 481 998 68 921 330], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 158, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.150, Ports: [29 309 169 755 190 500 0], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 159, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.183, Ports: [60 285 947 766 877 300 0], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 160, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.125, Ports: [707 69 299 92], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:07] ID: 161, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.159, Ports: [3 779 702 988 786 240], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:07] ID: 162, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.26, Ports: [58 873 468], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 163, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.59, Ports: [58 315 636], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 164, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.206, Ports: [85 678 758], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 165, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.9, Ports: [5 224 505], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 166, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.208, Ports: [81 129 787], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 167, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.212, Ports: [5 154 223 187 579 150], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 168, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.153, Ports: [193], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 169, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.218, Ports: [275 592 593 943], Software: Apache, OS: Debian 11
[2025-04-04 20:44:07] ID: 170, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.151, Ports: [9 937 834 377 605 950], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:07] ID: 171, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.16, Ports: [1 118 330 680 613 580 0], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 172, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.189, Ports: [15 175 919], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 173, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.75, Ports: [12 736 106], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 174, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.247, Ports: [6889 37 7435], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 175, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.129, Ports: [8 404 994 189 194 630], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 176, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.26, Ports: [7 909 768], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 177, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.236, Ports: [69 184 681], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 178, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.115, Ports: [4 173 466 962 333 600], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 179, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.5, Ports: [636 484 457 743 738], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 180, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.3, Ports: [47 791 961 596 677 700 0], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 181, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.10, Ports: [24 893 217 942 766 600 0], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 182, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.250, Ports: [8 299 261], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 183, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.230, Ports: [3 345 980 50 967 180], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 184, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.228, Ports: [6 568 935 443 323 630 0], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 185, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.122, Ports: [41 506 989], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 186, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.95, Ports: [704 675 393 956 123], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 187, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.156, Ports: [483 962 558 868], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 188, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.144, Ports: [6061], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 189, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.14, Ports: [60 717 677 111 689 800 0], Software: PHP, OS: Debian 11
[2025-04-04 20:44:07] ID: 190, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.137, Ports: [5 287 858 531 13 80], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 191, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.111, Ports: [5 134 196 827 397 150 0], Software: Apache, OS: Debian 11
[2025-04-04 20:44:07] ID: 192, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.48, Ports: [7 816 146], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 193, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.192, Ports: [3567 9248 1160 721 65], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 194, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.59, Ports: [7626], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 195, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.35, Ports: [18 556 997], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 196, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.178, Ports: [60 294 176 985 741 600 0], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 197, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.158, Ports: [8698], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:07] ID: 198, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.191, Ports: [142 537 995 175], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 199, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.74, Ports: [14 187 322 366 382 100 0], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 200, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.226, Ports: [26 715 164], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 201, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.54, Ports: [3600], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 202, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.97, Ports: [52 624 284 54], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 203, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.206, Ports: [82 306 936 252 959 300 0], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 204, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.188, Ports: [778 377 758 879 311], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 205, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.139, Ports: [67 235 435 316], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 206, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.68, Ports: [65 404 95], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 207, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.57, Ports: [3 449 197 124 914 390], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 208, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.21, Ports: [2530 7457 32 9083], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 209, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.97, Ports: [2818], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 210, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.201, Ports: [9 657 625 438], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 211, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.94, Ports: [756 525 321 501], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:07] ID: 212, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.173, Ports: [378 584 228 416], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:07] ID: 213, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.9, Ports: [91 714 716], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 214, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.254, Ports: [54 51 293 206 536], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:07] ID: 215, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.203, Ports: [99 634 153 746 380 500 0], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 216, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.83, Ports: [930 872 539 928], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:07] ID: 217, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.145, Ports: [899 976 721 103 721], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 218, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.179, Ports: [76 513 960], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 219, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.12, Ports: [6 328 915 214 356 170], Software: Apache, OS: Debian 11
[2025-04-04 20:44:07] ID: 220, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.61, Ports: [86 343 672], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 221, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.183, Ports: [6 152 731 676 833 740], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:07] ID: 222, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.86, Ports: [67 869 124], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:07] ID: 223, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.148, Ports: [16 806 779], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 224, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.240, Ports: [224], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 225, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.191, Ports: [520 681 508 629 152], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 226, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.209, Ports: [56 773 228], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 227, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.32, Ports: [958 32 473 266], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 228, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.231, Ports: [8125], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 229, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.92, Ports: [1 461 169], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 230, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.15, Ports: [6 975 772 414 113 120 0], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 231, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.166, Ports: [69 896 347 14], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 232, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.15, Ports: [51 514 763 833 604], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 233, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.254, Ports: [5 72 710 130 455 460], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:07] ID: 234, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.147, Ports: [610 38 714 847 601], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 235, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.1, Ports: [9742], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 236, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.166, Ports: [529], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 237, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.247, Ports: [47 768 97], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 238, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.143, Ports: [6 893 365], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 239, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.15, Ports: [95 450 169 679 943], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 240, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.109, Ports: [7 337 957 889 421 760], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 241, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.70, Ports: [99 453 461], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 242, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.168, Ports: [9 865 197 46 77 280], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:07] ID: 243, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.75, Ports: [68 38 391 820 325 100 0], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:07] ID: 244, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.252, Ports: [7 415 557], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 245, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.180, Ports: [4 440 850 325 157 820], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 246, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.237, Ports: [20 509 46 726 425 200 0], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 247, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.154, Ports: [8 997 598 944 491 520], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 248, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.40, Ports: [553 718 192 817], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 249, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.143, Ports: [841 467 637 758], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 250, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.22, Ports: [7 140 193 750 137 30 0], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 251, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.7, Ports: [14 663 115 848 841 200 0], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 252, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.134, Ports: [67 498 306], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:07] ID: 253, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.21, Ports: [650 290 916 240], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:07] ID: 254, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.191, Ports: [91 428 773 302], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 255, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.251, Ports: [983], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 256, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.232, Ports: [246 297 776 911], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:07] ID: 257, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.46, Ports: [579 570 379 741 687 0], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 258, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.104, Ports: [702 863 237 50], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 259, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.45, Ports: [962 588], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 260, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.225, Ports: [58 301 235 713 64 100 0], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:07] ID: 261, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.191, Ports: [528 860 71 627 932], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:07] ID: 262, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.87, Ports: [2 438 13], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:07] ID: 263, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.187, Ports: [28 693 424 171 324 200 0], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:07] ID: 264, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.132, Ports: [5 74 601 488 846 720 0], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:07] ID: 265, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.158, Ports: [951 590 370 682 834], Software: PostgreSQL, OS: Debian 11
